Host,Protocol,Local Address,Port,State
ts4meddb02tacsc001,tcp,192.168.96.38,22,LISTEN
ts4meddb02tacsc001,tcp,,,LISTEN
ts4meddb02tacsc002,tcp,10.217.86.39,14311,LISTEN
ts4meddb02tacsc002,tcp,10.217.86.39,14314,LISTEN
ts4meddb02tacsc002,tcp,10.217.86.39,14316,LISTEN
ts4meddb02tacsc002,tcp,10.217.86.39,14317,LISTEN
ts4meddb02tacsc002,tcp,10.217.86.39,1858,LISTEN
ts4meddb02tacsc002,tcp,10.217.86.39,1859,LISTEN
ts4meddb02tacsc002,tcp,10.217.86.39,1888,LISTEN
ts4meddb02tacsc002,tcp,10.217.86.39,1889,LISTEN
ts4meddb02tacsc002,tcp,10.217.86.39,20022,LISTEN
ts4meddb02tacsc002,tcp,10.217.86.39,22,LISTEN
ts4meddb02tacsc002,tcp,10.217.86.39,65002,LISTEN
ts4meddb02tacsc002,tcp,10.217.86.39,65202,LISTEN
ts4meddb02tacsc002,tcp,192.168.148.26,1888,LISTEN
ts4meddb02tacsc002,tcp,192.168.148.26,1889,LISTEN
ts4meddb02tacsc002,tcp,192.168.148.26,20022,LISTEN
ts4meddb02tacsc002,tcp,192.168.148.26,22,LISTEN
ts4meddb02tacsc002,tcp,192.168.96.39,1858,LISTEN
ts4meddb02tacsc002,tcp,192.168.96.39,1859,LISTEN
ts4meddb02tacsc002,tcp,192.168.96.39,1863,LISTEN
ts4meddb02tacsc002,tcp,192.168.96.39,1868,LISTEN
ts4meddb02tacsc002,tcp,192.168.96.39,1869,LISTEN
ts4meddb02tacsc002,tcp,192.168.96.39,1888,LISTEN
ts4meddb02tacsc002,tcp,192.168.96.39,1889,LISTEN
ts4meddb02tacsc002,tcp,192.168.96.39,20022,LISTEN
ts4meddb02tacsc002,tcp,192.168.96.39,22,LISTEN
ts4meddb02tacsc002,tcp,,,LISTEN
ts4nfs01tacsc001,tcp,0.0.0.0,111,LISTEN
ts4nfs01tacsc001,tcp,0.0.0.0,2049,LISTEN
ts4nfs01tacsc001,tcp,0.0.0.0,6915,LISTEN
ts4nfs01tacsc001,tcp,0.0.0.0,6916,LISTEN
ts4nfs01tacsc001,tcp,0.0.0.0,815,LISTEN
ts4nfs01tacsc001,tcp,10.216.84.151,22,LISTEN
ts4nfs01tacsc001,tcp,10.217.86.105,14311,LISTEN
ts4nfs01tacsc001,tcp,10.217.86.105,14314,LISTEN
ts4nfs01tacsc001,tcp,10.217.86.105,14316,LISTEN
ts4nfs01tacsc001,tcp,10.217.86.105,14317,LISTEN
ts4nfs01tacsc001,tcp,10.217.86.105,20022,LISTEN
ts4nfs01tacsc001,tcp,10.217.86.105,22,LISTEN
ts4nfs01tacsc001,tcp,10.217.86.105,65002,LISTEN
ts4nfs01tacsc001,tcp,10.217.86.105,65202,LISTEN
ts4nfs01tacsc001,tcp,192.168.96.105,20022,LISTEN
ts4nfs01tacsc001,tcp,192.168.96.105,22,LISTEN
ts4nfs01tacsc001,tcp,2a01,8f0,LISTEN
ts4nfs01tacsc001,tcp,,,LISTEN
ts4see01tacsc1,tcp,10.217.86.5,11112,LISTEN
ts4see01tacsc1,tcp,10.217.86.5,11115,LISTEN
ts4see01tacsc1,tcp,10.217.86.5,11116,LISTEN
ts4see01tacsc1,tcp,10.217.86.5,11118,LISTEN
ts4see01tacsc1,tcp,10.217.86.5,14311,LISTEN
ts4see01tacsc1,tcp,10.217.86.5,14314,LISTEN
ts4see01tacsc1,tcp,10.217.86.5,14316,LISTEN
ts4see01tacsc1,tcp,10.217.86.5,14317,LISTEN
ts4see01tacsc1,tcp,10.217.86.5,20022,LISTEN
ts4see01tacsc1,tcp,10.217.86.5,22,LISTEN
ts4see01tacsc1,tcp,10.217.86.5,65002,LISTEN
ts4see01tacsc1,tcp,10.217.86.5,65202,LISTEN
ts4see01tacsc1,tcp,10.217.86.7,20022,LISTEN
ts4see01tacsc1,tcp,10.217.86.7,22,LISTEN
ts4see01tacsc1,tcp,10.217.86.7,8996,LISTEN
ts4see01tacsc1,tcp,192.168.96.5,13041,LISTEN
ts4see01tacsc1,tcp,192.168.96.5,14387,LISTEN
ts4see01tacsc1,tcp,192.168.96.5,15016,LISTEN
ts4see01tacsc1,tcp,192.168.96.5,15019,LISTEN
ts4see01tacsc1,tcp,192.168.96.5,16675,LISTEN
ts4see01tacsc1,tcp,192.168.96.5,16677,LISTEN
ts4see01tacsc1,tcp,192.168.96.5,16679,LISTEN
ts4see01tacsc1,tcp,192.168.96.5,16900,LISTEN
ts4see01tacsc1,tcp,192.168.96.5,16901,LISTEN
ts4see01tacsc1,tcp,192.168.96.5,20022,LISTEN
ts4see01tacsc1,tcp,192.168.96.5,22,LISTEN
ts4see01tacsc1,tcp,192.168.96.5,38882,LISTEN
ts4see01tacsc1,tcp,192.168.96.5,4020,LISTEN
ts4see01tacsc1,tcp,192.168.96.5,5000,LISTEN
ts4see01tacsc1,tcp,192.168.96.5,5020,LISTEN
ts4see01tacsc1,tcp,192.168.96.5,5643,LISTEN
ts4see01tacsc1,tcp,192.168.96.5,8888,LISTEN
ts4see01tacsc1,tcp,192.168.96.7,16681,LISTEN
ts4see01tacsc1,tcp,192.168.96.7,16773,LISTEN
ts4see01tacsc1,tcp,192.168.96.7,20022,LISTEN
ts4see01tacsc1,tcp,192.168.96.7,22,LISTEN
ts4see01tacsc1,tcp,192.168.96.7,34566,LISTEN
ts4see01tacsc1,tcp,192.168.96.7,8996,LISTEN
ts4see01tacsc1,tcp,,,LISTEN
ts4see01tacsc2,tcp,10.217.86.6,11112,LISTEN
ts4see01tacsc2,tcp,10.217.86.6,11115,LISTEN
ts4see01tacsc2,tcp,10.217.86.6,11116,LISTEN
ts4see01tacsc2,tcp,10.217.86.6,11118,LISTEN
ts4see01tacsc2,tcp,10.217.86.6,14311,LISTEN
ts4see01tacsc2,tcp,10.217.86.6,14314,LISTEN
ts4see01tacsc2,tcp,10.217.86.6,14316,LISTEN
ts4see01tacsc2,tcp,10.217.86.6,14317,LISTEN
ts4see01tacsc2,tcp,10.217.86.6,20022,LISTEN
ts4see01tacsc2,tcp,10.217.86.6,22,LISTEN
ts4see01tacsc2,tcp,10.217.86.6,65002,LISTEN
ts4see01tacsc2,tcp,10.217.86.6,65202,LISTEN
ts4see01tacsc2,tcp,192.168.96.6,13041,LISTEN
ts4see01tacsc2,tcp,192.168.96.6,14387,LISTEN
ts4see01tacsc2,tcp,192.168.96.6,15016,LISTEN
ts4see01tacsc2,tcp,192.168.96.6,15019,LISTEN
ts4see01tacsc2,tcp,192.168.96.6,16675,LISTEN
ts4see01tacsc2,tcp,192.168.96.6,16677,LISTEN
ts4see01tacsc2,tcp,192.168.96.6,16679,LISTEN
ts4see01tacsc2,tcp,192.168.96.6,16900,LISTEN
ts4see01tacsc2,tcp,192.168.96.6,16901,LISTEN
ts4see01tacsc2,tcp,192.168.96.6,20022,LISTEN
ts4see01tacsc2,tcp,192.168.96.6,22,LISTEN
ts4see01tacsc2,tcp,192.168.96.6,38882,LISTEN
ts4see01tacsc2,tcp,192.168.96.6,4020,LISTEN
ts4see01tacsc2,tcp,192.168.96.6,5000,LISTEN
ts4see01tacsc2,tcp,192.168.96.6,5020,LISTEN
ts4see01tacsc2,tcp,192.168.96.6,5643,LISTEN
ts4see01tacsc2,tcp,192.168.96.6,8888,LISTEN
ts4see01tacsc2,tcp,,,LISTEN
ts4see01tacsc3,tcp,10.217.86.4,11112,LISTEN
ts4see01tacsc3,tcp,10.217.86.4,11115,LISTEN
ts4see01tacsc3,tcp,10.217.86.4,11116,LISTEN
ts4see01tacsc3,tcp,10.217.86.4,11118,LISTEN
ts4see01tacsc3,tcp,10.217.86.4,14311,LISTEN
ts4see01tacsc3,tcp,10.217.86.4,14314,LISTEN
ts4see01tacsc3,tcp,10.217.86.4,14316,LISTEN
ts4see01tacsc3,tcp,10.217.86.4,14317,LISTEN
ts4see01tacsc3,tcp,10.217.86.4,20022,LISTEN
ts4see01tacsc3,tcp,10.217.86.4,22,LISTEN
ts4see01tacsc3,tcp,10.217.86.4,65002,LISTEN
ts4see01tacsc3,tcp,192.168.96.4,13041,LISTEN
ts4see01tacsc3,tcp,192.168.96.4,14387,LISTEN
ts4see01tacsc3,tcp,192.168.96.4,15016,LISTEN
ts4see01tacsc3,tcp,192.168.96.4,15019,LISTEN
ts4see01tacsc3,tcp,192.168.96.4,16675,LISTEN
ts4see01tacsc3,tcp,192.168.96.4,16677,LISTEN
ts4see01tacsc3,tcp,192.168.96.4,16679,LISTEN
ts4see01tacsc3,tcp,192.168.96.4,16900,LISTEN
ts4see01tacsc3,tcp,192.168.96.4,16901,LISTEN
ts4see01tacsc3,tcp,192.168.96.4,20022,LISTEN
ts4see01tacsc3,tcp,192.168.96.4,22,LISTEN
ts4see01tacsc3,tcp,192.168.96.4,38882,LISTEN
ts4see01tacsc3,tcp,192.168.96.4,4020,LISTEN
ts4see01tacsc3,tcp,192.168.96.4,5000,LISTEN
ts4see01tacsc3,tcp,192.168.96.4,5020,LISTEN
ts4see01tacsc3,tcp,192.168.96.4,5643,LISTEN
ts4see01tacsc3,tcp,192.168.96.4,8888,LISTEN
ts4see01tacsc3,tcp,,,LISTEN
ts4uap9600nmuusau01tacsc001,tcp,10.217.86.14,20022,LISTEN
ts4uap9600nmuusau01tacsc001,tcp,10.217.86.14,22,LISTEN
ts4uap9600nmuusau01tacsc001,tcp,10.217.86.14,65002,LISTEN
ts4uap9600nmuusau01tacsc001,tcp,172.29.41.31,12211,LISTEN
ts4uap9600nmuusau01tacsc001,tcp,172.29.41.31,22,LISTEN
ts4uap9600nmuusau01tacsc001,tcp,172.29.41.31,31566,LISTEN
ts4uap9600nmuusau01tacsc001,tcp,172.29.41.31,31606,LISTEN
ts4uap9600nmuusau01tacsc001,tcp,172.29.41.31,61806,LISTEN
ts4uap9600nmuusau01tacsc001,tcp,172.29.41.31,61807,LISTEN
ts4uap9600nmuusau01tacsc001,tcp,172.29.41.31,61808,LISTEN
ts4uap9600nmuusau01tacsc001,tcp,172.29.41.31,61809,LISTEN
ts4uap9600nmuusau01tacsc001,tcp,172.30.41.31,12211,LISTEN
ts4uap9600nmuusau01tacsc001,tcp,172.30.41.31,22,LISTEN
ts4uap9600nmuusau01tacsc001,tcp,172.30.41.31,31566,LISTEN
ts4uap9600nmuusau01tacsc001,tcp,172.30.41.31,31606,LISTEN
ts4uap9600nmuusau01tacsc001,tcp,172.30.41.31,61806,LISTEN
ts4uap9600nmuusau01tacsc001,tcp,172.30.41.31,61807,LISTEN
ts4uap9600nmuusau01tacsc001,tcp,172.30.41.31,61808,LISTEN
ts4uap9600nmuusau01tacsc001,tcp,172.30.41.31,61809,LISTEN
ts4uap9600nmuusau01tacsc001,tcp,,,LISTEN
ts4uap9600nmuusau01tacsc002,tcp,10.217.86.15,22,LISTEN
ts4uap9600nmuusau01tacsc002,tcp,10.217.86.15,65002,LISTEN
ts4uap9600nmuusau01tacsc002,tcp,10.217.86.16,20022,LISTEN
ts4uap9600nmuusau01tacsc002,tcp,10.217.86.16,22,LISTEN
ts4uap9600nmuusau01tacsc002,tcp,10.217.86.16,31000,LISTEN
ts4uap9600nmuusau01tacsc002,tcp,10.217.86.16,31200,LISTEN
ts4uap9600nmuusau01tacsc002,tcp,10.217.86.16,31201,LISTEN
ts4uap9600nmuusau01tacsc002,tcp,10.217.86.16,31202,LISTEN
ts4uap9600nmuusau01tacsc002,tcp,10.217.86.16,31205,LISTEN
ts4uap9600nmuusau01tacsc002,tcp,10.217.86.16,31206,LISTEN
ts4uap9600nmuusau01tacsc002,tcp,10.217.86.16,31207,LISTEN
ts4uap9600nmuusau01tacsc002,tcp,10.217.86.16,31208,LISTEN
ts4uap9600nmuusau01tacsc002,tcp,10.217.86.16,31209,LISTEN
ts4uap9600nmuusau01tacsc002,tcp,10.217.86.16,31210,LISTEN
ts4uap9600nmuusau01tacsc002,tcp,10.217.86.16,31211,LISTEN
ts4uap9600nmuusau01tacsc002,tcp,10.217.86.16,31212,LISTEN
ts4uap9600nmuusau01tacsc002,tcp,10.217.86.16,31213,LISTEN
ts4uap9600nmuusau01tacsc002,tcp,10.217.86.16,31214,LISTEN
ts4uap9600nmuusau01tacsc002,tcp,10.217.86.16,31216,LISTEN
ts4uap9600nmuusau01tacsc002,tcp,10.217.86.16,31218,LISTEN
ts4uap9600nmuusau01tacsc002,tcp,10.217.86.16,31219,LISTEN
ts4uap9600nmuusau01tacsc002,tcp,10.217.86.16,31233,LISTEN
ts4uap9600nmuusau01tacsc002,tcp,10.217.86.16,31235,LISTEN
ts4uap9600nmuusau01tacsc002,tcp,10.217.86.16,31266,LISTEN
ts4uap9600nmuusau01tacsc002,tcp,10.217.86.16,6006,LISTEN
ts4uap9600nmuusau01tacsc002,tcp,10.217.86.16,8000,LISTEN
ts4uap9600nmuusau01tacsc002,tcp,10.217.86.16,8001,LISTEN
ts4uap9600nmuusau01tacsc002,tcp,10.217.86.16,8008,LISTEN
ts4uap9600nmuusau01tacsc002,tcp,10.217.86.16,8848,LISTEN
ts4uap9600nmuusau01tacsc002,tcp,10.217.86.16,9100,LISTEN
ts4uap9600nmuusau01tacsc002,tcp,10.217.86.16,9101,LISTEN
ts4uap9600nmuusau01tacsc002,tcp,172.0.41.1,1500,LISTEN
ts4uap9600nmuusau01tacsc002,tcp,172.0.41.1,1501,LISTEN
ts4uap9600nmuusau01tacsc002,tcp,172.0.41.1,1600,LISTEN
ts4uap9600nmuusau01tacsc002,tcp,172.0.41.1,20022,LISTEN
ts4uap9600nmuusau01tacsc002,tcp,172.0.41.2,22,LISTEN
ts4uap9600nmuusau01tacsc002,tcp,172.29.41.32,12211,LISTEN
ts4uap9600nmuusau01tacsc002,tcp,172.29.41.32,22,LISTEN
ts4uap9600nmuusau01tacsc002,tcp,172.29.41.32,31566,LISTEN
ts4uap9600nmuusau01tacsc002,tcp,172.29.41.32,31606,LISTEN
ts4uap9600nmuusau01tacsc002,tcp,172.29.41.32,61806,LISTEN
ts4uap9600nmuusau01tacsc002,tcp,172.29.41.32,61807,LISTEN
ts4uap9600nmuusau01tacsc002,tcp,172.29.41.32,61808,LISTEN
ts4uap9600nmuusau01tacsc002,tcp,172.29.41.32,61809,LISTEN
ts4uap9600nmuusau01tacsc002,tcp,172.30.41.32,12211,LISTEN
ts4uap9600nmuusau01tacsc002,tcp,172.30.41.32,22,LISTEN
ts4uap9600nmuusau01tacsc002,tcp,172.30.41.32,31566,LISTEN
ts4uap9600nmuusau01tacsc002,tcp,172.30.41.32,31606,LISTEN
ts4uap9600nmuusau01tacsc002,tcp,172.30.41.32,61806,LISTEN
ts4uap9600nmuusau01tacsc002,tcp,172.30.41.32,61807,LISTEN
ts4uap9600nmuusau01tacsc002,tcp,172.30.41.32,61808,LISTEN
ts4uap9600nmuusau01tacsc002,tcp,172.30.41.32,61809,LISTEN
ts4uap9600nmuusau01tacsc002,tcp,,,LISTEN
ts4uap9600pmuusau01tacsc001,tcp,0.0.0.0,22,LISTEN
ts4uap9600pmuusau01tacsc001,tcp,,,LISTEN
ts4uap9600pmuusau01tacsc002,tcp,0.0.0.0,22,LISTEN
ts4uap9600pmuusau01tacsc002,tcp,,,LISTEN
ts4usrdb02tacsc001,tcp,10.217.86.35,14311,LISTEN
ts4usrdb02tacsc001,tcp,10.217.86.35,14314,LISTEN
ts4usrdb02tacsc001,tcp,10.217.86.35,14316,LISTEN
ts4usrdb02tacsc001,tcp,10.217.86.35,14317,LISTEN
ts4usrdb02tacsc001,tcp,10.217.86.35,1858,LISTEN
ts4usrdb02tacsc001,tcp,10.217.86.35,1859,LISTEN
ts4usrdb02tacsc001,tcp,10.217.86.35,1888,LISTEN
ts4usrdb02tacsc001,tcp,10.217.86.35,1889,LISTEN
ts4usrdb02tacsc001,tcp,10.217.86.35,20022,LISTEN
ts4usrdb02tacsc001,tcp,10.217.86.35,22,LISTEN
ts4usrdb02tacsc001,tcp,10.217.86.35,38443,LISTEN
ts4usrdb02tacsc001,tcp,10.217.86.35,65002,LISTEN
ts4usrdb02tacsc001,tcp,10.217.86.35,65202,LISTEN
ts4usrdb02tacsc001,tcp,10.217.86.37,20022,LISTEN
ts4usrdb02tacsc001,tcp,10.217.86.37,22,LISTEN
ts4usrdb02tacsc001,tcp,192.168.148.22,1888,LISTEN
ts4usrdb02tacsc001,tcp,192.168.148.22,1889,LISTEN
ts4usrdb02tacsc001,tcp,192.168.148.22,20022,LISTEN
ts4usrdb02tacsc001,tcp,192.168.148.22,22,LISTEN
ts4usrdb02tacsc001,tcp,192.168.148.24,20022,LISTEN
ts4usrdb02tacsc001,tcp,192.168.148.24,22,LISTEN
ts4usrdb02tacsc001,tcp,192.168.96.35,1858,LISTEN
ts4usrdb02tacsc001,tcp,192.168.96.35,1859,LISTEN
ts4usrdb02tacsc001,tcp,192.168.96.35,1863,LISTEN
ts4usrdb02tacsc001,tcp,192.168.96.35,1868,LISTEN
ts4usrdb02tacsc001,tcp,192.168.96.35,1869,LISTEN
ts4usrdb02tacsc001,tcp,192.168.96.35,1870,LISTEN
ts4usrdb02tacsc001,tcp,192.168.96.35,1871,LISTEN
ts4usrdb02tacsc001,tcp,192.168.96.35,1888,LISTEN
ts4usrdb02tacsc001,tcp,192.168.96.35,1889,LISTEN
ts4usrdb02tacsc001,tcp,192.168.96.35,20022,LISTEN
ts4usrdb02tacsc001,tcp,192.168.96.35,22,LISTEN
ts4usrdb02tacsc001,tcp,192.168.96.35,5679,LISTEN
ts4usrdb02tacsc001,tcp,192.168.96.37,11112,LISTEN
ts4usrdb02tacsc001,tcp,192.168.96.37,11116,LISTEN
ts4usrdb02tacsc001,tcp,192.168.96.37,11118,LISTEN
ts4usrdb02tacsc001,tcp,192.168.96.37,1684,LISTEN
ts4usrdb02tacsc001,tcp,192.168.96.37,1685,LISTEN
ts4usrdb02tacsc001,tcp,192.168.96.37,1686,LISTEN
ts4usrdb02tacsc001,tcp,192.168.96.37,1687,LISTEN
ts4usrdb02tacsc001,tcp,192.168.96.37,20022,LISTEN
ts4usrdb02tacsc001,tcp,192.168.96.37,22,LISTEN
ts4usrdb02tacsc001,tcp,192.168.96.37,5679,LISTEN
ts4usrdb02tacsc001,tcp,192.168.96.98,11116,LISTEN
ts4usrdb02tacsc001,tcp,,,LISTEN
ts4usrdb02tacsc002,tcp,10.217.86.36,14311,LISTEN
ts4usrdb02tacsc002,tcp,10.217.86.36,14314,LISTEN
ts4usrdb02tacsc002,tcp,10.217.86.36,14316,LISTEN
ts4usrdb02tacsc002,tcp,10.217.86.36,14317,LISTEN
ts4usrdb02tacsc002,tcp,10.217.86.36,1858,LISTEN
ts4usrdb02tacsc002,tcp,10.217.86.36,1859,LISTEN
ts4usrdb02tacsc002,tcp,10.217.86.36,1888,LISTEN
ts4usrdb02tacsc002,tcp,10.217.86.36,1889,LISTEN
ts4usrdb02tacsc002,tcp,10.217.86.36,20022,LISTEN
ts4usrdb02tacsc002,tcp,10.217.86.36,22,LISTEN
ts4usrdb02tacsc002,tcp,10.217.86.36,38080,LISTEN
ts4usrdb02tacsc002,tcp,10.217.86.36,38443,LISTEN
ts4usrdb02tacsc002,tcp,10.217.86.36,65002,LISTEN
ts4usrdb02tacsc002,tcp,10.217.86.36,65202,LISTEN
ts4usrdb02tacsc002,tcp,10.217.86.98,1888,LISTEN
ts4usrdb02tacsc002,tcp,10.217.86.98,1889,LISTEN
ts4usrdb02tacsc002,tcp,192.168.148.23,1888,LISTEN
ts4usrdb02tacsc002,tcp,192.168.148.23,1889,LISTEN
ts4usrdb02tacsc002,tcp,192.168.148.23,20022,LISTEN
ts4usrdb02tacsc002,tcp,192.168.148.23,22,LISTEN
ts4usrdb02tacsc002,tcp,192.168.96.36,1858,LISTEN
ts4usrdb02tacsc002,tcp,192.168.96.36,1859,LISTEN
ts4usrdb02tacsc002,tcp,192.168.96.36,1863,LISTEN
ts4usrdb02tacsc002,tcp,192.168.96.36,1868,LISTEN
ts4usrdb02tacsc002,tcp,192.168.96.36,1869,LISTEN
ts4usrdb02tacsc002,tcp,192.168.96.36,1888,LISTEN
ts4usrdb02tacsc002,tcp,192.168.96.36,1889,LISTEN
ts4usrdb02tacsc002,tcp,192.168.96.36,20022,LISTEN
ts4usrdb02tacsc002,tcp,192.168.96.36,22,LISTEN
ts4usrdb02tacsc002,tcp,192.168.96.36,5679,LISTEN
ts4usrdb02tacsc002,tcp,192.168.96.98,1888,LISTEN
ts4usrdb02tacsc002,tcp,192.168.96.98,1889,LISTEN
ts4usrdb02tacsc002,tcp,,,LISTEN
ts4zookeeper01tacsc001,tcp,10.217.86.88,11600,LISTEN
ts4zookeeper01tacsc001,tcp,10.217.86.88,14311,LISTEN
ts4zookeeper01tacsc001,tcp,10.217.86.88,14314,LISTEN
ts4zookeeper01tacsc001,tcp,10.217.86.88,14316,LISTEN
ts4zookeeper01tacsc001,tcp,10.217.86.88,14317,LISTEN
ts4zookeeper01tacsc001,tcp,10.217.86.88,20022,LISTEN
ts4zookeeper01tacsc001,tcp,10.217.86.88,22,LISTEN
ts4zookeeper01tacsc001,tcp,10.217.86.88,65002,LISTEN
ts4zookeeper01tacsc001,tcp,10.217.86.88,65202,LISTEN
ts4zookeeper01tacsc001,tcp,192.168.96.85,11600,LISTEN
ts4zookeeper01tacsc001,tcp,192.168.96.85,3888,LISTEN
ts4zookeeper01tacsc001,tcp,,,LISTEN
ts4zookeeper01tacsc002,tcp,10.217.86.89,11600,LISTEN
ts4zookeeper01tacsc002,tcp,10.217.86.89,14311,LISTEN
ts4zookeeper01tacsc002,tcp,10.217.86.89,14314,LISTEN
ts4zookeeper01tacsc002,tcp,10.217.86.89,14316,LISTEN
ts4zookeeper01tacsc002,tcp,10.217.86.89,14317,LISTEN
ts4zookeeper01tacsc002,tcp,10.217.86.89,20022,LISTEN
ts4zookeeper01tacsc002,tcp,10.217.86.89,22,LISTEN
ts4zookeeper01tacsc002,tcp,10.217.86.89,65002,LISTEN
ts4zookeeper01tacsc002,tcp,10.217.86.89,65202,LISTEN
ts4zookeeper01tacsc002,tcp,192.168.96.89,11600,LISTEN
ts4zookeeper01tacsc002,tcp,192.168.96.89,2888,LISTEN
ts4zookeeper01tacsc002,tcp,192.168.96.89,3888,LISTEN
ts4zookeeper01tacsc002,tcp,,,LISTEN
ts4zookeeper01tacsc003,tcp,10.217.86.90,11600,LISTEN
ts4zookeeper01tacsc003,tcp,10.217.86.90,14314,LISTEN
ts4zookeeper01tacsc003,tcp,10.217.86.90,14316,LISTEN
ts4zookeeper01tacsc003,tcp,10.217.86.90,14317,LISTEN
ts4zookeeper01tacsc003,tcp,10.217.86.90,20022,LISTEN
ts4zookeeper01tacsc003,tcp,10.217.86.90,22,LISTEN
ts4zookeeper01tacsc003,tcp,10.217.86.90,65002,LISTEN
ts4zookeeper01tacsc003,tcp,10.217.86.90,65202,LISTEN
ts4zookeeper01tacsc003,tcp,192.168.96.87,11600,LISTEN
ts4zookeeper01tacsc003,tcp,192.168.96.87,3888,LISTEN
ts4zookeeper01tacsc003,tcp,,,LISTEN
